orgao_codigo,orgao_descricao,uo_codigo,uo_descricao,unidade_gestora_codigo,unidade_gestora_descricao,fonte_de_recursos_codigo,fonte_de_recursos_descricao,licitacao_codigo,licitacao_descricao,funcao_codigo,funcao_descricao,subfuncao_codigo,subfuncao_descricao,programa_codigo,programa_descricao,acao_codigo,acao_descricao,funcional_programatica_codigo,funcional_programatica_descricao,municipio_codigo,municipio_descricao,despesas_codigo,despesas_descricao,empenhado,liquidado,pago,pago_restos
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,782,TRANSPORTE RODOVIARIO,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,57400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,12782081557400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,0392,JACAREI                                      ,33903347,TRANSPORTE ESCOLAR,2878656.00,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0392,JACAREI                                      ,33903796,SERVICOS DE LIMPEZA,0.00,0.00,0.00,2310.88
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,57400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,12368081557400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,0392,JACAREI                                      ,33903347,TRANSPORTE ESCOLAR,0.00,0.00,0.00,90324.78
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,9,INDEPEND LICITACAO,12,EDUCACAO,128,FORMACAO DE RECURSOS HUMANOS,0800,EDUCACAO PUBLICA DE QUALIDADE PARA TODOS,61750000,FORMACAO DOS PROFISSIONAIS DA EDUCACAO,12128080061750000,FORMACAO DOS PROFISSIONAIS DA EDUCACAO,0100,SAO PAULO                                    ,33901401,DIARIAS PESSOAL CIVIL,69.16,69.16,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,155050,TRANSFERENCIA DO SALARIO-EDUCACAO - TRANSFERENCIAS FEDERAIS,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,12368081561720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,0392,JACAREI                                      ,33903989,SERVICOS DE PREPARACAO DA ALIMENTACAO ESCOLA,0.00,0.00,0.00,275954.77
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,155050,TRANSFERENCIA DO SALARIO-EDUCACAO - TRANSFERENCIAS FEDERAIS,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0392,JACAREI                                      ,33903999,OUTROS SERVICOS DE TERCEIROS,0.00,0.00,0.00,9889.85
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,155050,TRANSFERENCIA DO SALARIO-EDUCACAO - TRANSFERENCIAS FEDERAIS,9,INDEPEND LICITACAO,12,EDUCACAO,367,EDUCACAO ESPECIAL,0800,EDUCACAO PUBLICA DE QUALIDADE PARA TODOS,51560000,GESTAO APRIMOR. ATEND. ESPECIALIZADO,12367080051560000,GESTAO APRIMOR. ATEND. ESPECIALIZADO,0188,ARUJA                                        ,33504381,TERMO DE COLABORACAO COM ORGS.SOCIEDADE CIVI,299802.32,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,155050,TRANSFERENCIA DO SALARIO-EDUCACAO - TRANSFERENCIAS FEDERAIS,9,INDEPEND LICITACAO,12,EDUCACAO,367,EDUCACAO ESPECIAL,0800,EDUCACAO PUBLICA DE QUALIDADE PARA TODOS,51560000,GESTAO APRIMOR. ATEND. ESPECIALIZADO,12367080051560000,GESTAO APRIMOR. ATEND. ESPECIALIZADO,0392,JACAREI                                      ,33504381,TERMO DE COLABORACAO COM ORGS.SOCIEDADE CIVI,189433.99,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,6,INEXIGIVEL,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0392,JACAREI                                      ,33905011,ENERGIA ELETRICA,15000.00,0.00,0.00,5385.51
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,6,INEXIGIVEL,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0392,JACAREI                                      ,33905013,AGUA E ESGOTOS,4767.00,0.00,0.00,950.61
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080314,UNIDADE REG. ENSINO JACAREI,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0392,JACAREI                                      ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,0.00,0.00,0.00,185.58
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0100,SAO PAULO                                    ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,117713.21
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0396,JALES                                        ,33905011,ENERGIA ELETRICA,0.00,0.00,0.00,237683.54
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0614,SANTA FE DO SUL                              ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,8001.52
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0792,PAULISTANIA                                  ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,34.68
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,57400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,12368081557400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,0396,JALES                                        ,33903347,TRANSPORTE ESCOLAR,0.00,0.00,0.00,154480.86
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,12368081561720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,0396,JALES                                        ,33903989,SERVICOS DE PREPARACAO DA ALIMENTACAO ESCOLA,0.00,0.00,0.00,178517.75
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0396,JALES                                        ,33903796,SERVICOS DE LIMPEZA,0.00,0.00,0.00,7637.87
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,57400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,12368081557400000,TRANSPORTE ESTUDANTES EDUCACAO BASICA,0396,JALES                                        ,33903347,TRANSPORTE ESCOLAR,0.00,0.00,0.00,212739.80
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,155050,TRANSFERENCIA DO SALARIO-EDUCACAO - TRANSFERENCIAS FEDERAIS,5,DISPENSA DE LICITACAO,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,12368081561720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,0396,JALES                                        ,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,0.00,0.00,0.00,6700.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,5,DISPENSA DE LICITACAO,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0396,JALES                                        ,33904090,SERVI�OS DE TECNOLOGIA DA INFORMA��O,0.00,0.00,0.00,313.62
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,6,INEXIGIVEL,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0396,JALES                                        ,33905011,ENERGIA ELETRICA,0.00,0.00,0.00,6166.70
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,6,INEXIGIVEL,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0396,JALES                                        ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,1520.92
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0800,EDUCACAO PUBLICA DE QUALIDADE PARA TODOS,61690000,"CURSOS IDIOMAS, ATIV.COMPL. ESCOLA ABERTA",12368080061690000,"CURSOS IDIOMAS, ATIV.COMPL. ESCOLA ABERTA",0396,JALES                                        ,33903010,GENEROS ALIMENTICIOS,0.00,0.00,0.00,4161.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,159930,OUTROS RECURSOS VINC A EDUCACAO - FED,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0396,JALES                                        ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,0.00,0.00,0.00,432.72
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,259930,OUTROS RECURSOS VINC A EDUCACAO - FED,5,DISPENSA DE LICITACAO,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0396,JALES                                        ,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,0.00,0.00,0.00,9380.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080315,UNIDADE REG. ENSINO JALES,259930,OUTROS RECURSOS VINC A EDUCACAO - FED,7,PREG�O,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0396,JALES                                        ,33903915,LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,0.00,0.00,0.00,1121.21
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,5,DISPENSA DE LICITACAO,12,EDUCACAO,122,ADMINISTRACAO GERAL,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,12122081561780000,SUPORTE ADM. E TECNOL. AS UNID DE GESTAO,0401,JAU                                          ,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,0.00,0.00,0.00,403.04
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0201,BARIRI                                       ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,6531.17
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0289,DOIS CORREGOS                                ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,1215.92
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0377,ITAPUI                                       ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,979.64
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0401,JAU                                          ,33905011,ENERGIA ELETRICA,0.00,0.00,0.00,173104.26
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0401,JAU                                          ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,217500.04
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0428,MACATUBA                                     ,33905013,AGUA E ESGOTOS,0.00,0.00,0.00,7485.73
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0800,EDUCACAO PUBLICA DE QUALIDADE PARA TODOS,61690000,"CURSOS IDIOMAS, ATIV.COMPL. ESCOLA ABERTA",12368080061690000,"CURSOS IDIOMAS, ATIV.COMPL. ESCOLA ABERTA",0401,JAU                                          ,33903347,TRANSPORTE ESCOLAR,0.00,0.00,0.00,16674.79
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,12368081561720000,FORNEC. ALIMENTACAO P/ESTUD. EDUCACAO BASICA,0401,JAU                                          ,33903989,SERVICOS DE PREPARACAO DA ALIMENTACAO ESCOLA,0.00,0.00,0.00,15793.59
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,150010,RECURSOS NAO VINC DE IMPOSTOS - TESOURO,7,PREG�O,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0401,JAU                                          ,33903796,SERVICOS DE LIMPEZA,0.00,0.00,0.00,452323.04
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0201,BARIRI                                       ,33905013,AGUA E ESGOTOS,50000.00,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0202,BARRA BONITA                                 ,33905013,AGUA E ESGOTOS,50000.00,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0228,BROTAS                                       ,33905013,AGUA E ESGOTOS,3000.00,0.00,0.00,934.22
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0289,DOIS CORREGOS                                ,33905013,AGUA E ESGOTOS,15000.00,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0401,JAU                                          ,33905011,ENERGIA ELETRICA,396797.00,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0401,JAU                                          ,33905013,AGUA E ESGOTOS,483599.00,0.00,0.00,0.00
08000,SECRETARIA DA EDUCACAO,08001,ADMINISTRACAO SUPERIOR SECRETARIA E SEDE,080316,UNIDADE REG. ENSINO JAU,154010,TRANSF DO FUNDEB - IMPOSTOS E TRANSF DE IMPOSTOS - TESOURO,6,INEXIGIVEL,12,EDUCACAO,368,EDUCACAO BASICA,0815,GESTAO INSTITUCIONAL DA SECRETARIA DA EDUCACAO,61740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,12368081561740000,OPERACAO DA REDE DE ESCOLAS ENSINO BASICO,0446,MINEIROS DO TIETE                            ,33905013,AGUA E ESGOTOS,6000.00,0.00,0.00,0.00
